Synergy,Tissue_of_origin,HBA_1,clogP_1,HBD_1,Lipinski_1,MW_1,HBA_2,clogP_2,HBD_2,Lipinski_2,MW_2,IC50_1,EMax_1,H_1,Max_C_1,AUC_1,IC50_2,EMax_2,H_2,Max_C_2,AUC_2,Stitch_D2D,Target_D2D,Syn_D2D
0,2,6,4.8,0,0,462.6,9,2.47,1,0,462.6,0.306771775,54.99954858,10,1,68.0341032332385,0.027705953,24.16754341,1.6790855,1,27.0579773646691,0,0,0.152254864150105
0,2,8,4.43,3,0,463.6,9,2.47,1,0,462.6,0.00346455,64.9862477,1.1061361,0.1,6.76446837179171,0.027705953,24.16754341,1.6790855,1,27.0579773646691,0,NaN,0.0615761039273632
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.00346455,64.9862477,1.1061361,0.1,6.76446837179171,0.443908822,15.62810709,0.8445536,1,58.7997487042385,0,NaN,0.0615761039273632
1,2,7,3.88,3,0,457.7,10,2.63,1,1,513.6,0.002267173,70.66305743,2.192802,0.1,7.06329530486036,0.027213478,28.78144568,2.4836659,1,30.362311210582,0.248453608247423,NaN,-0
0,2,7,3.88,3,0,457.7,5,3.18,3,0,379.5,0.002267173,70.66305743,2.192802,0.1,7.06329530486036,1,9.87350177,0.2034554,1,58.6529077280036,0.2,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,NaN,NaN,NaN,NaN,NaN,0.002267173,70.66305743,2.192802,0.1,7.06329530486036,0.255427104,53.42704944,1.4558132,1,69.6799218032224,0,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,NaN,NaN,NaN,NaN,NaN,0.002267173,70.66305743,2.192802,0.1,7.06329530486036,0.084925749,44.02391083,0.7126867,1,58.4113841299975,0,NaN,3.08575408098297
0,2,9,2.47,1,0,462.6,10,2.63,1,1,513.6,0.027705953,24.16754341,1.6790855,1,27.0579773646691,0.027213478,28.78144568,2.4836659,1,30.362311210582,0,NaN,0.477044425109768
0,2,9,2.47,1,0,462.6,7,2.13,3,0,441.5,0.027705953,24.16754341,1.6790855,1,27.0579773646691,0.322885663,25.24834852,0.9669236,1,58.4324380942624,0,0,3.08575408098297
0,2,9,2.47,1,0,462.6,NaN,NaN,NaN,NaN,NaN,0.027705953,24.16754341,1.6790855,1,27.0579773646691,0.084925749,44.02391083,0.7126867,1,58.4113841299975,0,NaN,3.08575408098297
0,2,10,2.63,1,1,513.6,5,3.18,3,0,379.5,0.027213478,28.78144568,2.4836659,1,30.362311210582,1,9.87350177,0.2034554,1,58.6529077280036,0,NaN,-0
0,2,8,1.58,2,0,410.4,7,2.13,3,0,441.5,0.462534675,11.10798102,0.7316078,1,57.1920612560941,0.322885663,25.24834852,0.9669236,1,58.4324380942624,0,NaN,0.477044425109768
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.026024755,26.40070933,2.096399,1,28.276251632307,0.084925749,44.02391083,0.7126867,1,58.4113841299975,0,NaN,3.08575408098297
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.026024755,26.40070933,2.096399,1,28.276251632307,0.443908822,15.62810709,0.8445536,1,58.7997487042385,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,8,1.18,5,0,428.9,0.214017711,25.35019606,2.7505887,1,43.802136935786,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.214017711,25.35019606,2.7505887,1,43.802136935786,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.214017711,25.35019606,2.7505887,1,43.802136935786,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,0,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,1.67,1,0,457.5,0.214017711,25.35019606,2.7505887,1,43.802136935786,0.018281211,3.84576165,1.820252,1,5.93109382110644,0,NaN,3.08575408098297
0,2,8,1.18,5,0,428.9,6,3.24,3,0,407.5,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.382717043,0,1.0339919,1,48.0810583159962,0,NaN,0.938656359239187
0,2,8,1.18,5,0,428.9,9,3.05,2,1,651.8,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.098688741,25.13529912,0.8716742,1,43.6809420023181,0,NaN,0.637589321969782
0,2,8,1.18,5,0,428.9,10,2.12,5,0,419.5,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.407028699,11.48903021,0.7612034,3,118.749233204204,0,NaN,0.0615761039273632
0,2,8,1.18,5,0,428.9,8,4.49,2,0,485.9,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.018760904,54.92570427,0.9582284,1,57.6366914890576,0,NaN,3.08575408098297
0,2,8,1.18,5,0,428.9,8,4.43,3,0,463.6,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.000168853,94.74,8.4979335,1,93.7926,0,NaN,-0
0,2,8,1.18,5,0,428.9,7,2.13,3,0,441.5,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.224989694,11.459171,5.1634793,1,31.6546241978141,0,NaN,0.637589321969782
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.006605198,13.1812083,1.7567431,0.1,2.17280223625554,0.268381138,12.59869868,10,1,35.4458800476003,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.382717043,0,1.0339919,1,48.0810583159962,0.115413715,34.95874951,1.312457,3,119.768005853802,0,NaN,0.637589321969782
0,2,6,3.24,3,0,407.5,11,9.62,4,3,945.5,0.382717043,0,1.0339919,1,48.0810583159962,0.013400408,3.80085675,1.6195748,1,5.50551174174455,0,NaN,1.05703429226683
0,2,6,3.24,3,0,407.5,8,4.49,2,0,485.9,0.382717043,0,1.0339919,1,48.0810583159962,0.018760904,54.92570427,0.9582284,1,57.6366914890576,0,NaN,3.08575408098297
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.382717043,0,1.0339919,1,48.0810583159962,0.492732193,0,0.9262957,3,96.6966795569342,0,NaN,0.0615761039273632
1,2,6,3.24,3,0,407.5,10,2.63,1,1,513.6,0.382717043,0,1.0339919,1,48.0810583159962,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0,NaN,0.287550143732551
0,2,NaN,NaN,NaN,NaN,NaN,11,9.62,4,3,945.5,0.263225795,26.47553187,4.0604327,1,46.7977151650355,0.013400408,3.80085675,1.6195748,1,5.50551174174455,0,NaN,0.9720937144443
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.263225795,26.47553187,4.0604327,1,46.7977151650355,0.000168853,94.74,8.4979335,1,93.7926,0,NaN,-0
0,2,7,4.08,4,0,449,9,2.47,1,0,462.6,0.111440133,38.95035374,0.9024354,1,54.6310895132263,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,NaN,0.938656359239187
0,2,8,0.59,2,0,412.5,11,9.62,4,3,945.5,0.037288204,49.1081666,0.7344054,1,57.1995034328039,0.013400408,3.80085675,1.6195748,1,5.50551174174455,0,NaN,0.0950328049251894
0,2,NaN,NaN,NaN,NaN,NaN,7,5.6,1,1,446.9,0.115413715,34.95874951,1.312457,3,119.768005853802,1,100,0,3,297,0,0,0.152254864150105
0,2,11,9.62,4,3,945.5,8,4.49,2,0,485.9,0.013400408,3.80085675,1.6195748,1,5.50551174174455,0.018760904,54.92570427,0.9582284,1,57.6366914890576,0.24020618556701,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,7,3.88,3,0,457.7,0.013400408,3.80085675,1.6195748,1,5.50551174174455,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0.404123711340206,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,5,3.18,3,0,379.5,0.013400408,3.80085675,1.6195748,1,5.50551174174455,0.025960497,47.62228664,1.030173,1,51.4911012060763,0,NaN,0.0950328049251894
1,2,9,3.05,2,1,651.8,10,2.63,1,1,513.6,0.098688741,25.13529912,0.8716742,1,43.6809420023181,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0,NaN,-0
1,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.090265882,50.03348891,0.7331031,0.3,21.5793001373315,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.089229655,39.11784541,1.1990363,3,129.586638936483,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0,NaN,-0
0,2,8,4.51,2,0,473.9,9,2.47,1,0,462.6,0.030887989,54.13664512,0.9517728,1,58.5076989522064,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,NaN,0.637589321969782
0,2,8,4.51,2,0,473.9,7,2.13,3,0,441.5,0.030887989,54.13664512,0.9517728,1,58.5076989522064,0.224989694,11.459171,5.1634793,1,31.6546241978141,0,NaN,1.30433703068457
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.100383294,40.85091037,1.1681908,1,52.6204239873725,0.000168853,94.74,8.4979335,1,93.7926,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.100383294,40.85091037,1.1681908,1,52.6204239873725,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.100383294,40.85091037,1.1681908,1,52.6204239873725,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,0,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.492732193,0,0.9262957,3,96.6966795569342,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,0,0.152254864150105
1,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.124904712,17.46440276,0.9349942,1,40.0142453173862,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,0,0.152254864150105
0,2,6,4.8,0,0,462.6,9,2.47,1,0,462.6,0.092888996,42.97510073,1.1491031,1,53.7774241491112,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,0,0.152254864150105
0,2,8,4.43,3,0,463.6,9,2.47,1,0,462.6,0.000168853,94.74,8.4979335,1,93.7926,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,NaN,0.0615761039273632
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.000168853,94.74,8.4979335,1,93.7926,0.057098519,42.9998018,0.9683276,1,51.850773957204,0,NaN,3.08575408098297
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.000168853,94.74,8.4979335,1,93.7926,0.268381138,12.59869868,10,1,35.4458800476003,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.005426835,94.44975108,10,0.03,2.8341140405901,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0,NaN,-0
0,2,7,3.88,3,0,457.7,9,2.47,1,0,462.6,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0,NaN,0.152254864150105
1,2,7,3.88,3,0,457.7,10,2.63,1,1,513.6,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0.248453608247423,NaN,-0
0,2,7,3.88,3,0,457.7,NaN,NaN,NaN,NaN,NaN,0.017416832,4.56904674,1.9193156,1,6.34574540906756,0.117046629,51.91615735,2.0044865,1,59.0914956070234,0,NaN,0.152254864150105
1,2,9,4.98,2,1,615.4,10,2.63,1,1,513.6,0.344462689,12.37442058,1.2708662,3,93.0619115309679,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0,NaN,-0
0,2,9,2.47,1,0,462.6,10,2.63,1,1,513.6,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0,NaN,0.477044425109768
0,2,9,2.47,1,0,462.6,7,2.13,3,0,441.5,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0.224989694,11.459171,5.1634793,1,31.6546241978141,0,0,3.08575408098297
0,2,9,2.47,1,0,462.6,NaN,NaN,NaN,NaN,NaN,0.017129454,4.2402009,1.9066356,1,6.00334308507317,0.268381138,12.59869868,10,1,35.4458800476003,0,NaN,0.152254864150105
0,2,7,1.24,1,0,434.5,7,1.67,1,0,457.5,0.206059494,29.48102247,2.3621392,1,47.1515902091759,0.018281211,3.84576165,1.820252,1,5.93109382110644,0,NaN,0.152254864150105
0,2,10,2.63,1,1,513.6,NaN,NaN,NaN,NaN,NaN,0.016034005,3.8158658,1.6188399,1,5.96678518759767,0.117046629,51.91615735,2.0044865,1,59.0914956070234,0,NaN,-0
0,2,8,1.58,2,0,410.4,7,2.13,3,0,441.5,0.112387954,50.4409029,1.1680037,1,61.0150608704092,0.224989694,11.459171,5.1634793,1,31.6546241978141,0,NaN,0.477044425109768
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.018281211,3.84576165,1.820252,1,5.93109382110644,0.117046629,51.91615735,2.0044865,1,59.0914956070234,0,NaN,0.152254864150105
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.018281211,3.84576165,1.820252,1,5.93109382110644,0.057098519,42.9998018,0.9683276,1,51.850773957204,0,NaN,3.08575408098297
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.018281211,3.84576165,1.820252,1,5.93109382110644,0.268381138,12.59869868,10,1,35.4458800476003,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,11,9.62,4,3,945.5,0.910569104,0,0.5524507,1,60.2474225800715,0.453450223,0,1.4525592,1,51.6305693271186,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.910569104,0,0.5524507,1,60.2474225800715,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.910569104,0,0.5524507,1,60.2474225800715,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.910569104,0,0.5524507,1,60.2474225800715,0.751659375,0,1.1370007,1,63.734778621302,0,0,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,1.67,1,0,457.5,0.910569104,0,0.5524507,1,60.2474225800715,0.146862146,0,0.3881111,3,93.1864968512458,0,NaN,3.08575408098297
0,2,8,1.18,5,0,428.9,7,4.08,4,0,449,0.0003,70.67767666,0.1,3,236.463134347494,0.764491595,0,0.8310003,1,61.3088302198038,0,NaN,0.245424365196252
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.0003,70.67767666,0.1,3,236.463134347494,0.092825489,0,0.1412925,3,122.399739911515,0,NaN,-0
0,2,8,1.18,5,0,428.9,8,4.51,2,0,473.9,0.0003,70.67767666,0.1,3,236.463134347494,0.04063998,40.35271606,0.441693,3,153.967185811117,0,NaN,2.05716938732198
1,2,8,1.18,5,0,428.9,8,4.43,3,0,463.6,0.0003,70.67767666,0.1,3,236.463134347494,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0,NaN,-0
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.0003,70.67767666,0.1,3,236.463134347494,0.457724256,33.48464493,1.7371146,1,67.4735806102217,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,7,4.08,4,0,449,0.929061869,0,1.1455543,1,68.5260223996867,0.764491595,0,0.8310003,1,61.3088302198038,0,NaN,0.245424365196252
0,2,6,3.24,3,0,407.5,9,3.05,2,1,651.8,0.929061869,0,1.1455543,1,68.5260223996867,0.018526893,34.8944507,1.4014006,3,105.502205243667,0,NaN,0.637589321969782
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.929061869,0,1.1455543,1,68.5260223996867,0.092825489,0,0.1412925,3,122.399739911515,0,NaN,-0
0,2,6,3.24,3,0,407.5,8,4.49,2,0,485.9,0.929061869,0,1.1455543,1,68.5260223996867,0.985144236,0,1.1045207,1,69.3070167558357,0,NaN,3.08575408098297
0,2,6,3.24,3,0,407.5,7,5.6,1,1,446.9,0.929061869,0,1.1455543,1,68.5260223996867,0.737303134,50.56690762,5.1896757,3,187.44860819078,0,NaN,3.08575408098297
0,2,6,3.24,3,0,407.5,8,1.58,2,0,410.4,0.929061869,0,1.1455543,1,68.5260223996867,0.324677791,35.48351248,1.0673983,1,63.7148988469699,0,NaN,0.287550143732551
1,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.930618489,0,0.8843903,1,65.4720644335346,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0,NaN,-0
1,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.930618489,0,0.8843903,1,65.4720644335346,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0,NaN,0.0378494322843145
0,2,8,0.59,2,0,412.5,NaN,NaN,NaN,NaN,NaN,1e-05,18.763214,0.1,0.1,4.30946937355543,1.06678741,17.09730363,10,3,138.202269779624,0,NaN,0.782341853483062
0,2,8,0.59,2,0,412.5,9,2.47,1,0,462.6,1e-05,18.763214,0.1,0.1,4.30946937355543,0.751659375,0,1.1370007,1,63.734778621302,0,0,3.08575408098297
0,2,11,9.62,4,3,945.5,8,4.49,2,0,485.9,0.453450223,0,1.4525592,1,51.6305693271186,0.985144236,0,1.1045207,1,69.3070167558357,0.24020618556701,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,6,4.8,0,0,462.6,0.453450223,0,1.4525592,1,51.6305693271186,0.487730165,15.66787448,0.9187586,1,60.4360527399924,0,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,7,3.88,3,0,457.7,0.453450223,0,1.4525592,1,51.6305693271186,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0.404123711340206,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,7,2.13,3,0,441.5,0.453450223,0,1.4525592,1,51.6305693271186,0.207259671,34.78121161,1.1422897,1,56.6024736467202,0,NaN,0.728293877846116
0,2,11,9.62,4,3,945.5,NaN,NaN,NaN,NaN,NaN,0.453450223,0,1.4525592,1,51.6305693271186,0.25761167,29.16001257,1.028966,1,56.9300402205783,0,NaN,3.08575408098297
0,2,9,3.05,2,1,651.8,NaN,NaN,NaN,NaN,NaN,0.018526893,34.8944507,1.4014006,3,105.502205243667,0.040890077,43.57593136,1.648852,3,132.446465406603,0,NaN,0.637589321969782
0,2,9,3.05,2,1,651.8,10,2.63,1,1,513.6,0.018526893,34.8944507,1.4014006,3,105.502205243667,0.001298923,17.05295687,0.1,0.3,14.6679487927271,0,NaN,-0
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.3,37.03742678,0.1977612,0.3,21.219679319663,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,9,4.98,2,1,615.4,0.3,37.03742678,0.1977612,0.3,21.219679319663,1,100,0,3,297,0,NaN,-0
1,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.092825489,0,0.1412925,3,122.399739911515,0.001298923,17.05295687,0.1,0.3,14.6679487927271,0,NaN,-0
1,2,8,4.49,2,0,485.9,8,4.43,3,0,463.6,0.985144236,0,1.1045207,1,69.3070167558357,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0,NaN,1.30433703068457
1,2,8,4.51,2,0,473.9,8,4.43,3,0,463.6,0.04063998,40.35271606,0.441693,3,153.967185811117,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0,NaN,0.938656359239187
0,2,8,4.51,2,0,473.9,9,2.47,1,0,462.6,0.04063998,40.35271606,0.441693,3,153.967185811117,0.751659375,0,1.1370007,1,63.734778621302,0,NaN,0.637589321969782
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.014540091,53.39847255,2.2572919,1,53.4036356019496,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.976591124,0,0.3939835,3,143.368745243458,0.751659375,0,1.1370007,1,63.734778621302,0,0,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.976591124,0,0.3939835,3,143.368745243458,0.001298923,17.05295687,0.1,0.3,14.6679487927271,0,NaN,0.477044425109768
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.0003,0,0.1089376,3,85.9956244514678,0.751659375,0,1.1370007,1,63.734778621302,0,0,0.152254864150105
0,2,6,4.8,0,0,462.6,9,2.47,1,0,462.6,0.487730165,15.66787448,0.9187586,1,60.4360527399924,0.751659375,0,1.1370007,1,63.734778621302,0,0,0.152254864150105
1,2,8,4.43,3,0,463.6,9,2.47,1,0,462.6,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0.751659375,0,1.1370007,1,63.734778621302,0,NaN,0.0615761039273632
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0.25761167,29.16001257,1.028966,1,56.9300402205783,0,NaN,3.08575408098297
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.005661349,11.48922077,1.5295273,1,11.9520377313154,0.28411463,34.5367759,0.8755197,1,62.2102140516504,0,NaN,0.0615761039273632
0,2,7,3.88,3,0,457.7,9,2.47,1,0,462.6,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0.751659375,0,1.1370007,1,63.734778621302,0,NaN,0.152254864150105
1,2,7,3.88,3,0,457.7,10,2.63,1,1,513.6,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0.001298923,17.05295687,0.1,0.3,14.6679487927271,0.248453608247423,NaN,-0
0,2,7,3.88,3,0,457.7,NaN,NaN,NaN,NaN,NaN,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0.457724256,33.48464493,1.7371146,1,67.4735806102217,0,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,NaN,NaN,NaN,NaN,NaN,0.000197199,91.96002434,0.4572,0.1,9.1741165055264,0.25761167,29.16001257,1.028966,1,56.9300402205783,0,NaN,3.08575408098297
0,2,9,4.98,2,1,615.4,10,2.63,1,1,513.6,1,100,0,3,297,0.001298923,17.05295687,0.1,0.3,14.6679487927271,0,NaN,-0
0,2,9,2.47,1,0,462.6,10,2.63,1,1,513.6,0.751659375,0,1.1370007,1,63.734778621302,0.001298923,17.05295687,0.1,0.3,14.6679487927271,0,NaN,0.477044425109768
0,2,9,2.47,1,0,462.6,NaN,NaN,NaN,NaN,NaN,0.751659375,0,1.1370007,1,63.734778621302,0.28411463,34.5367759,0.8755197,1,62.2102140516504,0,NaN,0.152254864150105
0,2,7,1.24,1,0,434.5,7,1.67,1,0,457.5,0.120929428,31.44810834,10,1,38.8760001225295,0.146862146,0,0.3881111,3,93.1864968512458,0,NaN,0.152254864150105
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.146862146,0,0.3881111,3,93.1864968512458,0.25761167,29.16001257,1.028966,1,56.9300402205783,0,NaN,3.08575408098297
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.146862146,0,0.3881111,3,93.1864968512458,0.28411463,34.5367759,0.8755197,1,62.2102140516504,0,NaN,0.152254864150105
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.002470918,11.92187487,1.0333281,1,12.6486461151957,0.158475452,34.34746212,1.0878398,3,128.699192868634,0,NaN,-0
1,2,8,1.18,5,0,428.9,8,4.51,2,0,473.9,0.002470918,11.92187487,1.0333281,1,12.6486461151957,0.002419729,11.78785813,0.8981497,1,13.0444417571931,0,NaN,2.05716938732198
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.002470918,11.92187487,1.0333281,1,12.6486461151957,0.176898027,25.17001934,2.0245075,1,42.5468769534035,0,NaN,-0
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.429024238,13.87841669,1.0287799,3,114.439555798438,0.120245962,33.88238949,1.261549,3,118.375662299399,0,NaN,0.637589321969782
1,2,6,3.24,3,0,407.5,7,5.6,1,1,446.9,0.429024238,13.87841669,1.0287799,3,114.439555798438,0.003268942,0,0.5549498,1,7.29996101065243,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.862497896,0,0.7163375,1,61.9485391051376,0.009430277,11.00780425,1.7571689,1,11.7322911164499,0,NaN,-0
1,2,9,3.05,2,1,651.8,NaN,NaN,NaN,NaN,NaN,0.897577705,0,0.6513128,3,135.848967377991,0.057747631,73.3830879,1.1835097,3,221.944632845051,0,NaN,0.637589321969782
0,2,9,3.05,2,1,651.8,9,2.47,1,0,462.6,0.897577705,0,0.6513128,3,135.848967377991,0.083040542,1.97549008,1.5202944,1,15.8507298656488,0,0,0.152254864150105
1,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.3,3.33733174,0.5037625,0.3,18.5365965664742,0.071268822,1.62574449,1.3201241,1,15.4808089291229,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.158475452,34.34746212,1.0878398,3,128.699192868634,0.009430277,11.00780425,1.7571689,1,11.7322911164499,0,NaN,-0
0,2,NaN,NaN,NaN,NaN,NaN,7,1.24,1,0,434.5,0.176898027,25.17001934,2.0245075,1,42.5468769534035,0.081791038,11.50480735,1.4430096,1,24.3424037273153,0,NaN,-0
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.060265085,0,0.2529408,1,38.1979694323635,0.071268822,1.62574449,1.3201241,1,15.4808089291229,0,NaN,0.152254864150105
0,2,9,2.47,1,0,462.6,10,2.63,1,1,513.6,0.083040542,1.97549008,1.5202944,1,15.8507298656488,0.005338025,21.0779573,1.3997269,0.1,2.89511555298677,0,NaN,0.477044425109768
0,2,NaN,NaN,NaN,NaN,NaN,8,1.18,5,0,428.9,0.107896808,9.38694058,1.2636084,1,27.8738928506593,0.028223662,46.29978773,10,1,46.8406268720474,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.107896808,9.38694058,1.2636084,1,27.8738928506593,0.026971111,45.93318026,10,1,46.4156910974774,0,0,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,1.67,1,0,457.5,0.107896808,9.38694058,1.2636084,1,27.8738928506593,0.0001,87.68683512,0.1,1,90.5263603153747,0,NaN,3.08575408098297
0,2,8,1.18,5,0,428.9,6,3.24,3,0,407.5,0.028223662,46.29978773,10,1,46.8406268720474,0.110312868,10.14569171,1.2498539,1,28.9332974736341,0,NaN,0.938656359239187
0,2,8,1.18,5,0,428.9,8,4.51,2,0,473.9,0.028223662,46.29978773,10,1,46.8406268720474,0.100815556,2.61768307,0.9329401,1,26.2450314046439,0,NaN,2.05716938732198
0,2,8,1.18,5,0,428.9,8,1.58,2,0,410.4,0.028223662,46.29978773,10,1,46.8406268720474,0.0001,93.92849929,0.1,1,94.8217314668585,0,NaN,0.287550143732551
