Observations,KMS_11,BT_20,BT_474,BT_549,CAL_120,CAL_148,CAL_51,CAMA_1,DU_4475,EVSA_T,HCC1143,HCC1187,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC38,HCC70,Hs_578_T,MCF7,MDA_MB_157,MDA_MB_175_VII,MDA_MB_231,MDA_MB_361,MDA_MB_415,MDA_MB_436,MDA_MB_453,MDA_MB_468,MFM_223,T47D,UACC_812,COLO_205,HCT_116,HT_29,LS_513,NCI_H747,RKO,SW48,SW620,SW837,SW948,KATOIII,NCI_SNU_16,A549,Calu_3,Calu_6,DMS_114,NCI_H1299,NCI_H1437,NCI_H1563,NCI_H1703,NCI_H1793,NCI_H1975,NCI_H2085,NCI_H2170,NCI_H2228,NCI_H226,NCI_H2291,NCI_H23,NCI_H3122,NCI_H358,NCI_H520,NCI_H522,NCI_H838,SW900,x22RV1,VCaP,C32,M14,x647_V,BFTC_905,HT_1197,HT_1376,J82,KU_19_19,RT4,SW780,T_24,TCCSUP,UM_UC_3,VM_CUB_1
CD19,0.0800407191331205,0.0599615481007858,0.0917228605364036,0.0384727468314399,0.0871199458336781,0.0212277042243161,0.0658395866522747,0.0274317701684456,0.00304943022763525,0.32018778983781,0.0605682309992274,0.0391329133797255,0.0419310455804726,0.106255161153613,0.0773263190577321,0.0179379432209043,0.210436068495526,0.0345327157873951,0.102381766693815,0.124515792800586,0.0858871786534498,0.0391111410435024,0.0846629050070631,0.126909513290299,0.0464953668784567,0.237923457912689,0.0568987389340097,0.128413770318055,0.1971853731854,0.0777492182965615,0.0146427887883728,0.0478917658241,0.0136137852786278,0.151101292815514,0.240275568216246,0.0692305536277367,0.142588892674499,0.106767795648338,0.0743547831334825,0.110041863248806,0.164960454449485,0.142941870981521,0.105517013109698,0.0829208364748782,0.0850560384678522,0.0549201993790385,0.0080923834856987,0.103039022302289,0.0945997655910493,0.117047036406823,0.0202251562687737,0.0470351909480799,0.0191469465051996,0.0145281219458198,0.0309203934182569,0.0331940703713912,0.0159606007319807,0.0297264394592645,0.0424913912256397,0.0126375795506938,0.0191945443897144,0.166744086500615,0.0946500646391405,0.0124673377932779,0.0553686500112895,0.0801443996467117,0.0268656378182612,0.0381276505358496,0.0186918187109981,1.07781635333509,0.183128481083803,0.0540878259690388,0.057274617008864,0.0346717691810869,0.000745874781091598,0.100384566316471,0.131732879621175,0.131418029385471,0.0837238384787702,0.100215135899757,0.103798522414641,0.111270900882389,0.168483663713594,0.118802587963467,0.124374787667201
CHEK1,0.166301992474622,0.123385316275932,0.162947178590174,0.133027644630244,0.157269512923074,0.0344850788612384,0.243297150392563,0.0807224103988223,0.0952173706162477,0.186873702256657,0.290945392552572,0.206636541806435,0.11639442524086,0.320575228746142,0.261888371901377,0.696924909740939,1.47522620353518,0.153290427462151,0.274613766746422,0.106786965735228,0.184866061790398,0.0197809105278609,0.0779395223571057,0.115103885213818,0.185272717472964,0.281637372400986,0.174421640455847,0.171909191319261,0.22663801725636,0.211287446945855,0.0844786319411613,0.153560034858867,0.0251807625393136,0.273932688798634,0.237682947989762,0.4152649208,1,0.9440032316,0.930230448353524,0,0.456626979621255,0.361987182784177,0.609695776968748,0.393433758748861,0.841998112,1.72529254736428,0.122601201914683,0.0828212306466641,1,0.4724740307,0.6373419129,0.177503141651657,0.499297312,0.1088428018,0.0630219370821519,0.0683712218797561,0.5354332531,0,0.5322534931,0.2265961986,0.0712544988,0.7479904597,0.0397508803115901,0.113080777897119,0.8281619263,0.0931508120044462,0.0589335388397804,0.0234851714731707,0.114969114710948,0.0159244903051896,0.0165810925530659,0.1137463611,0.136429952163223,0.102098981,0.0473813864551106,0.150842505690962,0,0.2868232004,1,0.0477453288659131,0.0843102280471416,0.120522473190826,0.7009566479,0.6689004731,0.6686788681
CHK1,0.166301992474622,0.143008144441801,0.171632645657823,0.155713335948216,0.157035665793153,0.0299132291084416,0.285911206738188,0.0872671425753334,0.111455137464733,0.162289625129545,0.329643431155054,0.227793708571353,0.129751239584092,0.383804424390298,0.292627049288575,0.696924909740939,4.60335042362727,0.169537145683297,0.304881481318607,0.0290599582342996,0.190273152082633,0.0229420450649342,0.0749718415618935,0.124198050778736,0.200138688436788,0.281637372400986,0.194545469633309,0.185746410688258,0.216812972950627,0.264592831874617,0.0950471759222371,0.178100054339913,0.0282253404646288,0.296932020900899,0.237682947989762,0.197738693099929,0.290225687579459,0.659164382682482,0.930230448353524,0.00123400442937705,0.566612810956433,0.550048484778792,1.19103502606404,0.836633614871145,0.415055165628887,1.72529254736428,0.122601201914683,0.0766187360187466,0.11474982181814,0.0691728263385888,0.0519748092534319,0.182643899814673,0.051653791985695,0.0186623644060594,0.063021937082152,0.0704696896386086,0.114050359620519,0.00365769170256253,0.0535022470467177,0.0914273982677161,0.0133267857527854,0.0998813361025695,0.0369387710871134,0.127101695249203,0.131382085527639,0.0935736385823313,0.0657802492909274,0.0236125877159317,0.133130715502136,0.0128577255248029,0.0154726842542532,0.0584657414955716,0.113628777646739,0.0506393481822658,0.0537233782936589,0.16498774496271,0.0445917241833208,0.0477711706576631,0.10068440308727,0.0342593218662084,0.085730057606348,0.132356226982523,0.0793114722310834,0.100528827893515,0.0956356101241351
Chloroquine,0,0.2280708297,0.0437860616,0.340119550817631,0.395765728069579,0.155844940150268,0.254688411006245,0,0.00183690620809102,0.0093999999,0.224643259975883,0.0433764873,0,0.5629970238,0.380109835650495,0.3425977111,0,0.335888455123554,0.322156507080901,0,0.129865573615292,0.4533271408,0.193267142924357,0.4899827046,0.8730104093,0.4979926474,0.249409183772864,0,0.4309871647,0.602285685,0.1682841978,0.127982735,0.0457522256927384,0.1600135508,0.8637681855,0.0661394638439735,0.650118848933307,1.28468891051066,0.168125561614179,0.350921665880586,0.618386392501191,0.290882930870688,1.23372135212264,1.64386984406251,0.0499476044717517,2.21886212014738,0.402443609197945,0.0892167360807462,0.245431558827978,0.128256684412454,0.1418123,0.663809758473644,0.695880597241242,0.0508282825711696,0.1489071929018,0.0576992126240429,0.200232878780604,0.0507706465117974,0.0762061113781058,0.0555591484529779,0.00164260874176554,0.10864460003735,0.0948404021877832,0.122695577079728,0.64934295106971,0.165605202392785,0.104114369006197,0.728451621321967,0.0940198079760446,13.9435652700887,21.6551163056604,7.17871178267968,0.147587755318287,0.180008641164503,0.227851011582644,0.558679650138145,0.182708021314737,0.179563757534623,0.442376632236143,0.2993171153,0,0.178604080424945,0.307825826474545,0.2822453450117,0.29897744235163
Cisplatin,0.0370452863528134,0.0731282283826559,0.0784124968585641,0.140079225442893,0.208395686011442,0.0616701440264334,0.130898761236116,0.0673826597048386,0.0148737604079098,0.114042481785935,0.11413284216643,0.0708675558312086,0.0362563798840787,0.183950887313917,0.192614710102561,0.0852691592863058,0.1022299996694,0.127904251763516,0.162133331857211,0.0306460757487725,0.0729563565040626,0.0662475844930697,0.128254590614613,0.0803610115399217,0.120163518770448,0.208689621515522,0.12001122222196,0.0436674909336223,0.21537619849073,0.121017362153538,0.0999876588210727,0.0621615054562491,0.0463197561708615,0.160786278770893,0.173216836739743,0.0261963208927391,0.181423418276599,0.247232440685309,0.164292598212181,0.0630045259391854,0.220585463208654,0.139990966708626,0.393038495144933,0.149060164512026,0.0489538885284653,0.76847895702613,0.323875416621065,0.105258250290705,0.170308902297815,0.102051617423567,0.0646232355769197,0.184831627567941,0.174942323891678,0.0574138594128651,0.0471946834836736,0.0582483928380063,0.118614471597632,0.0389707485285802,0.0599003749180097,0.0772998078440656,0.0434666397845462,0.0877619812378996,0.0786057968490779,0.0646392891837251,0.150341070330767,0.0931824615557628,0.0648536832325137,0.084418629103696,0.084103301016131,106.549176086936,165.476673701561,0.0922981805272651,0.0498330513811379,0.0202497431,0.4274948585,0.28124825657192,0.2830289104,0.2255906569,0.9345853101,0.316299275224434,0.6820105017,0.0636171312,0.4466240871,0.8759952288,0
CSNK2A1,0.0771319200108156,0.153931420149034,0.20891491074732,0.65703508645634,0.663264936412268,0.039917685374396,0.845989248497328,0.0536014056880709,0.388324643803701,1.03095652045208,1.21369433741105,0.16014371723083,0.618539481681228,1.72791265197482,1.1531433463891,2.1964373693244,4.86700947487147,0.380070379424428,1.15799648172192,0.0262310065186519,0.781593741985101,0.0803085145321573,0.459725332434229,0.0991719624815182,0.501420491194723,1.71464604271715,0.774104115630978,0.12880738484987,0.162573610940226,0.879766781194622,0.0835196536265463,0.0773586669761518,0.0573819878379757,0.97582834723385,1.10137927248977,0.633590029231433,1.5410410667037,1.48822719182833,0.912974389841702,0.0658520321021182,2.29104388283501,1.37566650137442,4.5246593498432,0.790805089087067,1.2309715040559,0.439921537246511,0.225007682418629,0.184896593761233,0.228009733204817,0.176519457658713,0.0765225125204299,0.117788660923831,0.0737565979419612,0.0291114236862854,0.104507298255836,0.0762346819343332,0.110113147181179,0.0720008048118509,0.134651704493898,0.0821848269336369,0.030390221849097,0.221192190859244,0.0385739737998308,0.0857944243709799,0.115134646657033,0.147761973456208,0.054437237282457,0.134172163388271,0.178462111467105,0.0369263995541912,0.0413848359534778,0.231111857013277,0.429940992881484,0.181268643139675,0.268726592621794,0.54168607752871,0.382662160270163,0.405989943781072,0.654035663597529,0.0867763360855422,0.224066861708052,0.607491500842635,0.380837117453922,0.560922815003135,0.522396141377559
CSNK2A1_2,0.0771319200108156,0,0.0776795249,0.65703508645634,0.663264936412268,0.039917685374396,0.845989248497328,0,0.388324643803701,1.03095652045208,1.21369433741105,0.1586568792,0.618539481681228,1.72791265197482,1.1531433463891,2.1964373693244,4.86700947487147,0.380070379424428,1.15799648172192,0.0262310065186519,0.781593741985101,0.203067041,0.459725332434229,0,0.501420491194723,1.71464604271715,0.774104115630978,0,0.1436860307,0.879766781194622,0,0,0.0573819878379757,0.97582834723385,1.10137927248977,0.633590029231433,1.5410410667037,1.48822719182833,0.912974389841702,0.0658520321021182,2.29104388283501,1.37566650137442,4.5246593498432,0.790805089087067,1.2309715040559,0.439921537246511,0.225007682418629,0.1735516532,0.1980060279,0.2263860228,0,0,0,0,0.0673353459,0,0,0.1314693631,0.1089694443,0,0,0.211666415,0,0,0,0.1513530501,0,0.2020842665,0.1574806263,0.035134084537749,0.0394613152120191,0.231111857013277,0.429940992881484,0.181268643139675,0.268726592621794,0.54168607752871,0.382662160270163,0.405989943781072,0.654035663597529,0.0848013146215761,0.224066861708052,0.607491500842635,0.380837117453922,0.560922815003135,0.522396141377559
Docetaxel,0.237049286823148,0.207224020118454,0.308576710626478,0.545812390665534,0.514509258985283,0.228993506283281,0.290392559307426,0.218847307905722,0.161472922200135,0.296925512969862,0.751087115447045,0.245758538192731,0.185785379060535,0.34678982688589,0.688203005811271,0.761720420770811,0.158630605623346,0.390255850392917,0.609714650908725,0.0907000867477171,0.468837811033595,0.0632941274005916,0.308374039507484,0.157518216815174,0.398075172710914,0.575048931512876,0.360965767879855,0.209876458034692,0.406214418717744,0.349635649924809,0.147564870453989,0.305306041157941,0.137517231138752,0.504305026789767,0.554830286994009,0.233521942088551,0.346606350553164,0.319148374885767,2.12424042401178,0.237451788200282,0.506837877060408,0.443102017416996,0.788943625348394,0.356893900464643,0.384253863433462,0.350216502764423,0.221666306081576,0.0676397425057473,0.149815449686859,0.103573476062764,0.0756157947707712,0.229619723079229,0.175149850384908,0.0406419549618771,0.0801142776275602,0.0796385060763162,0.15452225485213,0.0448499464826804,0.054691022289081,0.0686836400561879,0.0300608030532159,0.13482442010659,0.10258191376112,0.100888399882233,0.311137922817884,0.150312837977069,0.145826159613904,0.0665787499371119,0.0827984354917366,11.5427122555385,17.9264608107556,0.200399810703638,0.258630911803791,0.150099296091822,0.1085403358144,0.37280005022712,0.250070614814134,0.201814321076494,0.298862127539009,0.330840254889068,0.220509245832281,0.254473167337421,0.222648454467889,0.286151780250147,0.371672112821535
Doxorubicin,0.18979120863245,0.12559653454673,0.149161351260406,0.150225420482044,0.152043196768626,0.0420480274559492,0.245049320907905,0.0829910777622498,0.0965398543114476,0.102988034948539,0.282654020556707,0.16401004574288,0.110420835742896,0.312995110902369,0.316745890973751,0.355421743137207,0.138300816963448,0.172812736026213,0.278565643561807,0.0425153028789352,0.173363029656023,0.0516610046467339,0.0786637344267354,0.104386035248534,0.209854294928468,0.212597089757804,0.199397713260579,0.153266424912599,0.223638021006747,0.196438516845006,0.0979107695041144,0.146674130359499,0.0349300489924617,0.260545698194863,0.220333953029884,0.160414242013441,0.228805648030537,0.496201617350557,0.800001002963528,0.0235628457505314,0.347757728304035,0.326847403227386,0.715551350627928,0.427217095060353,0.291491012655547,0.601455563409739,0.130689216171209,0.8732427417,1,0.3674959004,0.3787832636,0.3284637151,0.2645050102,0.0451825177,0.209081225,0.3175384525,0.100831102723647,0.00627537072815374,0.7525475816,0.0598916302317043,0.0572548748,0.4724391859,0.2070878475,0.7311300078,0.7511800569,0.6049951396,0.263893567,0.188580451,0.0968093613640068,0.0145573213770489,0.0155649858197295,0.0544979182554133,0.111861790968082,0.0632447401738003,0.0606694786760153,0.167236731432973,0.0422390341827936,0.0403285206000986,0.0993678509206551,1.10565492644433,0.0732357164225608,0.127967788998645,0.0799196725489355,0.0954231370282587,0.102521520814051
EG5,0.0815359368267869,0.363795384040752,0.297341027570848,0.451993282845279,0.54193709677009,0.134345472818152,0.646662285496575,0.221553101402426,0.286284927180514,0.623377344143327,0.765776861468408,0.33951294981771,0.268277741905243,0.500560832711894,0.726260912684231,0.463114118125302,1.97226545727796,0.222223694143549,0.814760124924687,0.120634982446662,0.473027532145406,0.0664287248180331,0.373284197227606,0.178728846461608,0.439679162710518,0.632771233473363,0.587188017363174,0.251151051953782,0.390937549815955,0.877007138638537,0.196442339235774,0.221433549598706,0.0719175264430962,0.706379322978188,0.459323094602192,0.770777978486399,1.64161408862193,1.82925193126222,1.13887758447829,0,3.63240160305834,2.16897559116772,7.52764733961164,1.90721911401745,1.30875538839843,1.76307869739126,0,0.152792270048386,0.304633389339232,0.215061491748602,0.175983576270127,0.54618478223884,0.22208038884975,0.042769791388653,0.102275254571865,0.110635419504521,0.255065324927089,0.0488865950024125,0.148257335006555,0.212847862683757,0.0359765170565852,0.258375116381546,0.163509986968883,0.356642567898676,0.322703354001322,0.228479114053449,0.220643676475798,0.266769403683949,0.120220742117789,7.72373420283143,11.9953798929116,0.21830617496166,0.292432187393668,0.0704658677,0.22730217,0.1703462392,0.804499699,0.8759946452,1,0.155133227143436,1,0.0609282872,0.2644393754,0.7809927027,0.5176596659
EGFR,0.0722342961286851,0.49261173,0.0589471164098574,0.3109143836,0.9395309874,0.1867872623,0.2655750988,0.7540015843,0,0.238686555715402,0.7106617903,0.4154414599,0.0026501941,0.0686005525964211,0,0.0159607023349905,0.190166863896232,0.030402745007812,0.6583930223,0.0372407793825292,0.1059982968,0.2432719377,0.3142946403,0.0801338030681562,0.3660472872,0.152915956894433,0.6919965798,0.0575373589569603,0.12718075289518,0.7578687017,0.0310565974,0,0,0.111748440274343,0.116009499828188,0.0377916039664314,0.107049891360402,0.0803325057568298,0.0442083235726481,0.0528375668502843,0.121204110373072,0.0965572230648365,0.109277157410201,0.065264000095511,0.0659076034558264,0.0472934453072857,0.00064095262116836,0.0747837843240098,0.0718119242773517,0.0923197227725503,0.0224085835219796,0.0459000539451297,0.0345750103639671,0.0129100331674083,0.0284904075023947,0.0348744428619081,0.0334698671255875,0.0260060177518508,0.0422501566048,0.0265742252205362,0.0320992106908358,0.121710189862814,0.0750874499508681,0.0231036566011188,0.0579110513750015,0.0698491677800377,0.0454514687599903,0.0371781156766459,0.0314885824865991,0.962404836723406,0.23497779552782,0.0306919074314646,0.0468614319,0.0332591021069257,0.0157220157174725,0.107166490131554,0.0813731787619148,0.0453313332493273,0.0828166989905548,0.079900125344957,0.0580274129789524,0.109255665717805,0.114145848882739,0.0835255070808408,0.0944660390577269
EGFR_2,0.0767941439903879,0.0548307020506624,0,0.0445383280305361,0.093446436705377,0.0277821453324775,0.0582296346433531,0,0.00204540706007465,0.381567878246718,0.0690402170185571,1,0.5056690762,0.4463447506,0.0723650221300838,0,0.228675358352743,0.0386285812528476,0.102111711120559,0,0.0822380970959812,0.0441054363782522,0.084947865329125,0.124212796841025,0.0406514789721023,0.326250633,0.0547804276724638,0.0996782507159103,0.4032136795,0.6000786677,0.2313927708,0.0422143815427874,0.0118038814163354,0.133247533306777,1,0.0502979810164919,0.138805301792666,0.0983122644760373,0.0555747622419608,0.0825292491910187,0.153619566767763,0.132122140900001,0.112197148435371,0.0800839995476016,0.0846553704671218,0.0452848960755341,0.00064095262116836,0,0,0.3332592617,0,0,0,0.0142824825,0.0365055350890724,0.036157551969104,0,0.0364904957230269,0,0,0.0284047391108691,0.184158966931205,0.3660627461,0.0174897799565162,0.0630521600207716,0.0821566108754915,0.0370815800407431,0,0.0263664554337503,0.962404836723406,0.23497779552782,0.054777494735709,0.0524584790253191,0.0297160485402653,0.00112133661026773,0.108451030080069,0.128299084967564,0.0839986101283784,0.108885041963209,0.0935824357514704,0.0827694298166466,0.14632357470126,0.188127059496307,0.123983659438852,0.131086948324875
ERBB,0.0873921276375694,0.0190126474,0.2798609465,0.1337940789,0.4367049422,1,0.1897652401,0,0.0056634251,0.394057722332553,0.4710975131,0.122998499,0.4035271606,0,1,0,0.6633521891,0.0969665008,0.6909869753,0,0.7769904131,0.8878819871,0.4961152176,0.135068437901895,0,0.193575100828387,0.2476690413,0.2781521214,0.2258096012,0.8706407884,0,0,0,0.139722352497913,0.220813649501616,0.0544994036416302,0.151311390049223,0.106674703184906,0.0652708032037874,0.0900703705537669,0.176535786777297,0.13707718946059,0.122851322710933,0.083388615358665,0.0883771611403235,0.0483100956202586,0,0.0900541962050264,0.0892147486581988,0.128995642260652,0.1404941357,0.0413536437287136,0.0251130633681705,0.017386877394986,0.0381543053520424,0.035182445412724,0.0207105513719424,0.034691198543683,0.0443672358420437,0.0169202148513827,0.029630750775509,0.193579620748388,0.085492823173801,0.0181596974786663,0.0660042512718934,0.6849976822,0.0388922360793055,0.0402111361174274,0.0277121437749145,1.04098272021547,0.5787553132,0.0633188838729424,0.3188955081,0.037193425,0.0106402705,0.2565800649,0.25727209,0,0.3129894191,0.3158144122,0.1727187079,0.5084832943,0.6117245785,0.4832013755,0.5660549317
ESR1,0.0670098028154087,0.75845241,0.0206138994977677,0,0.1680629914,0.2313591084,0.1682081227,0.2979924442,0,0.0112650483376337,0.6844974961,0.1189907573,0.5339847255,0.943032737464358,1,0.0601685986350926,0.0390697473581985,0.9228297634,0.4359387331,0.114943160342252,0.9409998896,0.3427996636,0.0045209167,0.0933182306569053,0.3326129402,0.152568463787933,0.8523036209,0.117526517060638,0.174381830845967,0.8840019858,0.1253064877,0.3286319663,0.085816363,0.233514139863792,0.885710679189833,0.423297886660333,1.21524309011924,2.4277493300365,15.5932837281956,0.784860111544442,1.47670739457427,1.23246502853392,2.41182757486206,2.3886164109995,0.865362136690522,7.66433390593012,0,0.314668763556915,0.490554921918735,0.241493332720632,0.144960830609969,0.467125077045732,0.261713672169986,0.12062224122007,0.227162305252577,0.190375116490925,0.396192611405492,0.114738996636865,0.158824733383011,0.182805104481015,0.032144394371755,0.273539139918247,0.14718833444037,0.177964350943948,0.760136341535715,0.259918920094796,0.182155425152067,0.120177863061856,0.333507307878998,0.0279021421542466,0.0279262358578417,0.945917915576136,0.2928887189549,0.323394655446445,0.330428177599137,0.974432577079402,0.278516520152426,0.200570445033959,0.608988179786591,1.35660137943234,0.332347929473598,0.320592548459539,0.414639574426687,0.52030299231993,0.420049018490275
ESR1_1,0.0670098028154086,0.2205266733,0.0641500222,0.138190052543093,0.217048474194934,0.0878452543001721,0.141311692919896,0,0.0097985531921184,0,0.218275002629497,0.209511988,0.4349509514,0.333463093872071,0.367878476582988,0.0756307825,0,0.255144954117815,0.22418789453173,0.2039887436,0.231034012115662,0.8547397202,0.13583633685185,0.1951899247,0.149749468103916,0.3559785749,0.231252131122284,0.2579097005,0.1679369956,0.1823898311,0.0743241608,0.255527518,0.0529661620964951,0.2005783043,0.217689870283711,0.0701533342097809,0.490043679995615,0.259108632915382,0.178147140310763,0.0907218203930141,0.758631363778099,0.310728307320813,1.12038954624682,0.193212869140817,0.127199439637224,7.66433390593012,0,0.289337618081946,0.319145357814561,0.252554482874731,0.155044923286856,0.424246276471408,0.30791972223094,0.0869549361420331,0.112996298355179,0.146360390889531,0.347953425844227,0.095784100529777,0.168577994146598,0.247160675450352,0.103057496243057,0.195164395371211,0.136399544509837,0.125521596609087,0.336195456719386,0.201243046513386,0.157153095721993,0.162629764348376,0.228455051568618,0.00920587992435668,0.0105907369095616,0.14337230809118,0.109440926508857,0.247120567906995,0.153813509987549,0.655128336594117,0.224587648305795,0.137174784103497,0.308510061965272,1.35660137943234,0.208943691156066,0.323742597694757,0.298172795289616,0.24140511513402,0.318053322214573
ESR1_2,0.0670098028154087,0.132588601555391,0.037404064985465,0.154613922504247,0.20552588603344,0.111596427256264,0.160693421824446,0.0627224213438598,0.0129531023102413,0.0455009450633078,0.254191656673456,0.0564979367067182,0.0681206687163144,0.530751378888239,0.434871575112428,0.0502683780407906,0.0558028835281474,0.323807480082566,0.254744214509402,0.0801006874215394,0.271386012046554,0.151706751463325,0.125084439006536,0.0773449073562164,0.189601265685457,0.152568463787933,0.288882765921226,0.0886651295244407,0.210012781351467,0.138767348558996,0.0928427594141168,0.0737893205690732,0.0611998982320243,0.198379087091248,0.408174633556276,0.140480556020142,0.720267634998621,0.591087668169014,0.653068945850659,0.216743055581924,1.03331524819488,0.550007136663416,1.60123775999552,0.50713588929304,0.283200216378571,7.66433390593012,0,0.304759834154024,0.369925516812986,0.255332690089244,0.151547382539375,0.440987671438567,0.324648636489397,0.0975741116545016,0.146578055879773,0.16043826338168,0.383709639452492,0.105860538643906,0.165283718366553,0.231510061120106,0.0794929685782839,0.219953562699333,0.140637828233922,0.142469466187916,0.470207055787172,0.220068514516233,0.165607654123345,0.15482156894305,0.260000325044714,0.011313806088723,0.0126365239168122,0.263971510326073,0.17443876787321,0.283718446439359,0.223175623988795,0.798012347749624,0.252296909369332,0.165090841299004,0.429298734427787,1.35660137943234,0.262114985837455,0.333506765953322,0.351015838156309,0.350882395541431,0.366251048743585
ESR1_3,0.0670098028154086,0.146045137529207,0,0.172413045980006,0.17811215357687,0.141054655120252,0.182453530049164,0.211049097,0.0171221425820125,0.0225843868,0.296036364719564,0.1746440276,0.0548876555,0.943032737464358,0.51492981245578,0.0667130253,0.1984214238,0.408929014688957,0.288951845673581,0.114943160342252,0.318718613905082,0.175331259567351,0.105919058943402,0.1268716746,0.238768368882715,0.3659944876,0.360240865133165,0.3619581605,0.174381830845967,0.665986659,0.0846724401794436,0.2679919107,0.0706646496874443,0.233514139863792,0.885710679189833,0.423297886660333,1.21524309011924,2.4277493300365,15.5932837281956,0.784860111544441,1.47670739457427,1.23246502853392,2.41182757486206,2.3886164109995,0.865362136690522,7.66433390593012,0,0.314668763556915,0.490554921918734,0.241493332720632,0.144960830609969,0.467125077045732,0.261713672169986,0.12062224122007,0.227162305252578,0.190375116490925,0.396192611405492,0.114738996636865,0.158824733383011,0.182805104481015,0.032144394371755,0.273539139918247,0.14718833444037,0.177964350943947,0.760136341535715,0.259918920094796,0.182155425152067,0.120177863061856,0.333507307878998,0.0269251905027444,0.0264807775568386,0.945917915576136,0.292888718954899,0.323394655446445,0.330428177599136,0.974432577079402,0.278516520152425,0.200570445033959,0.608988179786591,1.35660137943234,0.332347929473598,0.320592548459539,0.414639574426687,0.52030299231993,0.420049018490275
FASN,0.0371558764227475,0.4983375186,0.0930985831652434,0.8795209198,0.290968736438617,0.2489368325,0.1539533351,1,0.0268898715853641,0.0935865481990127,0.5499954858,0.1307848925,0.1566787448,0.382338494930045,1,0.166803091626182,0.0565196647357434,0.8140011129,0.6695111519,0.0703480752904254,0.1078865691,1,0.2676361552,0.155936374541668,0.5809746449,0.241533515067331,0.1308373935,0.125944960260992,0.252755138455126,0.8529988146,1,0.3864076151,0,0.231297996218936,0.517469986474016,0.0678805892194261,0.614866822433914,1.45705459537432,17.9735469975848,0.39255297347718,0.625679023639695,0.278525094392246,1.23980314883562,1.30252675759844,0.0456533303031138,2.54817094033345,1.0329253406782,0.0764981220749614,0.204240475165303,0.126319770633816,0.0871563140671392,0.645872287821051,0.414417637651854,0.039110215198943,0.100750481855151,0.0593763925503128,0.160626280670671,0.0291932493466579,0.0764589721709863,0.0581398063309443,0.00353863679853562,0.101097429329896,0.0797189506934006,0.116271573263245,0.620812753900877,0.13863933648876,0.0973735512099091,0.434023400389646,0.104893115118792,4.5717762234892,7.10021747848725,8.4440151220724,0.2285614073,0.179364129859279,0.196261403989643,0.756155026694579,0.197015347885947,0.231874439394034,0.40100239180552,0.293403390559289,0.19505981536899,0.15003448397042,0.331474178340328,0.265147174986717,0.292647512715987
FGFR,0.0893673927,0.0217243158,0.0370358336,0.8355205894,0.7423361865,0,0.0770769574,0.866396931,0.0009612423,0.356635369773612,0.924045839,0.0386508499,0.1148922077,0.7183878523,0,0,0.224545710356809,0.0173364795,0.7659460936,0.081397069148359,0.0858565217,0.099600378,0.7675004669,0,0.1503297001,0.0650321287,0.194763143,0,0.170885166085579,0.620997781,0.1312152333,0.4449441261,0.0263832935,0.0401068434,0,0.0491209520651988,0.116627158214517,0.0949178138960459,0.0603590269196506,0.0614559933738253,0.142256295859987,0.130243731439374,0.104206308996673,0.0778281126590244,0.0811323248278224,0,0.0039018591,0.089877196844921,0.0877364898919585,0.116287855564317,0,0.0416885441180677,0.0213116044557425,0.0149332791594637,0,0.0330100454203427,0.0190038276145216,0.0325474820111994,0.0420259561306511,0.0145315923042508,0.0243843418361892,0.167487716215822,0.0872647389751107,0.0154973774227879,0.0576536112168236,0.2607131167,0.0333372535285719,0.0385968135479809,0.0233865998391793,0.7554982509,0.209459377864233,0.05312488834018,0.5095242034,0.073889885,0.0021434784,0.3421060168,0.4606431293,0.0224629875,1,0,0,0.8720019629,0.6458618258,0.5175563265,0.2041859563
FGFR4,0.0649046695803303,0.0511896086419789,0.0699924681957761,0.0408244118161278,0.0839463480681,0.0219133132853792,0.0554086891167268,0.0265843604719165,0.00197734093520277,0.332339067664018,0.0616054928980253,0.0347473215731261,0.0370248822021497,0.0890905839330079,0.0675005426433647,0,0.210524115668161,0.0338757292467634,0.0943834164915339,0.0790280616154557,0.0772735844908102,0.0381336808340023,0.0796641299661761,0.106599017029463,0.0383598036731547,0.170151352206015,0.048474890054713,0.0928222079086208,0.162856269018113,0.0721726615921362,0.0147803373824833,0.0412294511666188,0.0116831671096726,0.116526368691382,0.180283231591757,0.0468872986506122,0.124854173467988,0.089790874978607,0.0530549251085645,0.0785423390772019,0.141709195079282,0.125053732218381,0.0977682111410294,0.0728122255152867,0.0758545483916404,0.0375323059220296,0.000643132275339091,0.0842111177179147,0.0822260000646853,0.109826720359549,0.0179699093558333,0.0391437672812473,0.0201848781441475,0.0141770356194389,0.0305973764217412,0.030750188914972,0.0177696756100405,0.0302122665825366,0.0395404424887392,0.0136793780303845,0.0227444108539332,0.156618923817947,0.081505708194339,0.014386689549812,0.0540616381182456,0.0712691039152622,0.0310418392024554,0.0362872136937533,0.0218018987277522,0.801663336041752,0.195174067471437,0.0496731551213969,0.0510961452393355,0.0257234634676685,0.000862135546005626,0.0957997483059986,0.118079071261667,0.0854284774045944,0.0985211465464535,0.081044828331457,0.0774229002311983,0.126970397472193,0.168176225389685,0.111479477627904,0.113815533845732
