0,?,462.6,?,9,?,1,?,2.47,?,0,0.99379,0.99583,0,0,0.10098
0,462.6,?,9,?,1,?,2.47,?,0,?,0.99995,0.97435,0,0,0.81899
0,?,945.5,?,11,?,4,?,9.62,?,3,0.98691,0.9939,0,0.17992,0.50646
0,462.6,462.6,9,6,1,0,2.47,4.8,0,0,0.99215,0.99209,0,0,0.11841
0,407.5,428.9,6,8,3,5,3.24,1.18,0,0,0.99776,0.99954,95.7351,0,0.88339
0,945.5,?,11,?,4,?,9.62,?,3,?,0.99059,0.9905,0,0,0.59068
1,974.6,421.5,11,8,2,2,12.39,0.73,3,0,0.99945,0.99439,6.8492,0,0.72908
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99255,0.9917,0,0,0.075033
0,?,543.5,?,12,?,7,?,0.32,?,3,0.99239,0.96745,0,0,0.52156
0,513.6,?,10,?,1,?,2.63,?,1,?,0.97928,0.99984,0,0.26982,0.31676
0,457.5,?,7,?,1,?,1.67,?,0,?,0.99374,0.9967,0,0,0.17037
0,?,513.6,?,10,?,1,?,2.63,?,1,0.99996,0.99996,0,0,1
0,?,412.5,?,8,?,2,?,0.59,?,0,0.99968,0.99342,0,0,0.83358
0,513.6,434.5,10,7,1,1,2.63,1.24,1,0,0.99823,0.99043,0,0.11081,0.461
0,263.2,419.5,7,10,4,5,-0.71,2.12,0,0,0.99969,0.99996,0,0,0.39721
0,462.6,457.7,6,7,0,3,4.8,3.88,0,0,0.99671,0.99608,0,0,0.65506
0,?,428.9,?,8,?,5,?,1.18,?,0,0.99257,0.99282,0,0,0.43371
1,428.9,?,8,?,5,?,1.18,?,0,?,0.99089,0.98891,0,0,0.28793
0,?,588.6,?,13,?,3,?,0.03,?,2,0.99994,0.96745,0,0,0.23684
0,462.6,463.6,9,8,1,3,2.47,4.43,0,0,0.99986,0.97315,0,0.043846,0.39331
0,428.9,410.4,8,8,5,2,1.18,1.58,0,0,0.99954,0.99417,14.3136,0.086607,0.90641
1,513.6,615.4,10,9,1,2,2.63,4.98,1,1,0.98889,0.97716,10.7685,0.063632,0.84614
1,?,463.6,?,8,?,3,?,4.43,?,0,0.9788,0.99997,0,0.043846,0.077315
0,462.6,?,9,?,1,?,2.47,?,0,?,0.99618,0.99175,0,0,0.1812
0,412.5,428.9,8,8,2,5,0.59,1.18,0,0,0.99036,0.98989,0,0,0.27323
0,?,473.9,?,8,?,2,?,4.51,?,0,0.99993,0.99875,0,0,0.50146
1,473.9,428.9,8,8,2,5,4.51,1.18,0,0,0.99476,0.9996,3.3043,0.4854,0.90358
0,412.5,462.6,8,9,2,1,0.59,2.47,0,0,0.99627,0.99735,0,0,0.26457
0,?,434.5,?,7,?,1,?,1.24,?,0,0.87819,0.99242,0,0,0.16138
0,463.6,473.9,8,8,3,2,4.43,4.51,0,0,0.9992,0.99956,23.447,0,0.39113
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99904,0.99135,0,0,0.13532
0,434.5,?,7,?,1,?,1.24,?,0,?,0.99997,0.99997,0,0,0.16138
0,?,615.4,?,9,?,2,?,4.98,?,1,0.99877,0.96593,78.1492,0.045221,0.13708
0,410.4,407.5,8,6,2,3,1.58,3.24,0,0,0.99584,0.99637,14.3136,0.086607,0.90641
0,428.9,473.9,8,8,5,2,1.18,4.51,0,0,0.96658,0.97824,3.3043,0.4854,0.90358
0,457.7,462.6,7,6,3,0,3.88,4.8,0,0,0.99412,0.99048,0,0,0.65506
0,?,407.5,?,6,?,3,?,3.24,?,0,0.98033,0.99925,0,0.17992,0.60497
0,412.5,?,8,?,2,?,0.59,?,0,?,0.99536,0.99997,0,0,0.47538
0,513.6,462.6,10,9,1,1,2.63,2.47,1,0,0.99916,0.99915,9.7968,0.1867,0.12458
0,485.9,945.5,8,11,2,4,4.49,9.62,0,3,0.99379,0.99572,0,0.19868,0.2955
1,513.6,532.1,10,8,1,2,2.63,3.89,1,1,0.9863,0.99991,0,0.14496,0.99723
1,?,404.4,?,7,?,3,?,4.29,?,0,0.99995,0.96901,0,0,0.082087
0,457.7,?,7,?,3,?,3.88,?,0,?,0.96258,0.999,38.6267,0,0.10452
0,?,463.6,?,8,?,3,?,4.43,?,0,0.95994,0.99986,0,0,1
0,419.5,428.9,10,8,5,5,2.12,1.18,0,0,0.99355,0.99994,0,0,0.74635
1,463.6,945.5,8,11,3,4,4.43,9.62,0,3,0.99997,0.98041,0,0.043283,0.11214
1,532.1,419.5,8,10,2,5,3.89,2.12,1,0,0.98068,0.99996,0,0,0.47107
0,?,945.5,?,11,?,4,?,9.62,?,3,0.9905,0.99059,0,0,0.59068
0,473.9,462.6,8,9,2,1,4.51,2.47,0,0,0.99956,0.99965,1.0133,0,0.68915
1,462.6,?,9,?,1,?,2.47,?,0,?,0.98831,0.98825,0,0,0.81899
0,?,462.6,?,9,?,1,?,2.47,?,0,0.99531,0.99979,0,0,0.090766
0,?,?,?,?,?,?,?,?,?,?,0.98995,0.99963,5.8068,0,0.68645
0,?,513.6,?,10,?,1,?,2.63,?,1,0.99561,0.99661,62.0677,0,0.93656
0,?,428.9,?,8,?,5,?,1.18,?,0,0.98682,0.9996,4.7833,0,0.26092
0,263.2,434.5,7,7,4,1,-0.71,1.24,0,0,0.98782,0.98848,0,0,0.49317
1,419.5,974.6,10,11,5,2,2.12,12.39,0,3,0.99998,0.99998,0,0,0.41004
0,485.9,945.5,8,11,2,4,4.49,9.62,0,3,0.99185,0.99922,0,0.19868,0.2955
0,413.5,?,4,?,0,?,5.44,?,1,?,0.9989,0.99016,0,0,0.0089018
0,?,462.6,?,9,?,1,?,2.47,?,0,0.99996,0.99994,0,0,0.61544
0,463.6,945.5,8,11,3,4,4.43,9.62,0,3,0.99878,0.99879,0,0.043283,0.11214
0,362.4,?,6,?,5,?,3.11,?,0,?,0.98528,0.99239,0,0,0.15313
1,462.6,?,9,?,1,?,2.47,?,0,?,0.9852,0.9748,0,0.12728,0.20597
0,513.6,?,10,?,1,?,2.63,?,1,?,0.98569,0.98436,0,0,0.80273
0,?,588.6,?,13,?,3,?,0.03,?,2,0.99214,0.96068,0,0,0.23684
1,446.9,407.5,7,6,1,3,5.6,3.24,1,0,0.99564,0.99719,0,0.56912,0.53146
0,?,?,?,?,?,?,?,?,?,?,0.99982,0.99239,0,0,0.29036
0,392.4,?,7,?,2,?,1.97,?,0,?,0.98801,0.98647,0,0,0.18336
0,263.2,473.9,7,8,4,2,-0.71,4.51,0,0,0.98906,0.9889,0,0,0.26072
0,457.7,462.6,7,9,3,1,3.88,2.47,0,0,0.9987,0.99099,1.0133,0.27067,0.081919
1,?,421.5,?,8,?,2,?,0.73,?,0,0.99847,0.99651,2.2709,0,0.56592
0,?,462.6,?,9,?,1,?,2.47,?,0,0.99588,0.99344,0,0,0.1812
0,412.5,428.9,8,8,2,5,0.59,1.18,0,0,0.9874,0.9894,0,0,0.27323
0,413.5,?,4,?,0,?,5.44,?,1,?,0.97094,0.99608,0,0,0.0089018
0,?,428.9,?,8,?,5,?,1.18,?,0,0.99564,0.98986,4.7833,0,0.26092
0,?,778.9,?,12,?,2,?,5.94,?,3,0.99969,0.9763,0,0,0.84467
0,778.9,?,12,?,2,?,5.94,?,3,?,0.99329,0.99998,0,0,0.63896
0,?,513.6,?,10,?,1,?,2.63,?,1,0.99673,0.98777,0,0,0.80273
0,945.5,412.5,11,8,4,2,9.62,0.59,3,0,0.99964,0.99951,0,0,0.32824
0,428.9,485.9,8,8,5,2,1.18,4.49,0,0,0.99481,0.99379,0,0.5269,0.79807
0,412.5,428.9,8,8,2,5,0.59,1.18,0,0,0.99625,0.99481,0,0,0.27323
1,?,945.5,?,11,?,4,?,9.62,?,3,0.99997,0.99995,0,0,0.27009
0,?,945.5,?,11,?,4,?,9.62,?,3,0.99379,0.99801,0,0,0.59068
0,412.5,?,8,?,2,?,0.59,?,0,?,0.99994,0.96667,0,0,0.83358
1,379.5,945.5,5,11,3,4,3.18,9.62,0,3,0.99996,0.99594,0,0.10085,0.32824
0,362.4,?,6,?,5,?,3.11,?,0,?,0.98602,0.99963,0,0,0.15313
1,?,615.4,?,9,?,2,?,4.98,?,1,0.99743,0.98973,78.1492,0.045221,0.13708
1,457.7,513.6,7,10,3,1,3.88,2.63,0,1,0.99592,0.99638,11.6559,0,0.20068
0,457.7,?,7,?,3,?,3.88,?,0,?,0.99622,0.99971,38.6267,0,0.10452
0,428.9,485.9,8,8,5,2,1.18,4.49,0,0,0.99971,0.99448,0,0.5269,0.79807
0,513.6,407.5,10,6,1,3,2.63,3.24,1,0,0.99967,0.98248,14.3136,0.086607,0.82741
1,457.7,379.5,7,5,3,3,3.88,3.18,0,0,0.97674,0.99996,0,0.27172,0.12097
1,463.6,473.9,8,8,3,2,4.43,4.51,0,0,0.99998,0.97928,23.447,0,0.39113
0,945.5,463.6,11,8,4,3,9.62,4.43,3,0,0.99964,0.9992,0,0.043283,0.11214
1,473.9,457.7,8,7,2,3,4.51,3.88,0,0,0.99875,0.99967,25.5252,0,0.74462
0,457.7,379.5,7,5,3,3,3.88,3.18,0,0,0.99911,0.99279,0,0.27172,0.12097
1,?,?,?,?,?,?,?,?,?,?,0.98343,0.97795,0,0,0.10774
0,462.6,457.7,9,7,1,3,2.47,3.88,0,0,0.99344,0.99588,1.0133,0.27067,0.081919
0,485.9,457.7,8,7,2,3,4.49,3.88,0,0,0.99592,0.99485,10.1008,0,0.076837
0,428.9,412.5,8,8,5,2,1.18,0.59,0,0,0.98971,0.99536,0,0,0.27323
0,?,457.7,?,7,?,3,?,3.88,?,0,0.99985,0.9608,0,0,0.22688
0,462.6,473.9,9,8,1,2,2.47,4.51,0,0,0.98186,0.99875,1.0133,0,0.68915
0,362.4,?,6,?,5,?,3.11,?,0,?,0.99996,0.98382,0,0,0.15313
0,457.5,449,7,7,1,4,1.67,4.08,0,0,0,0.9909,114.4622,0,0.59712
0,?,428.9,?,8,?,5,?,1.18,?,0,0.96281,0.96288,0.57133,0.36812,0.82249
1,543.5,413.5,12,4,7,0,0.32,5.44,3,1,0.99437,0.9973,3.8448,0,0.51715
1,407.5,410.4,6,8,3,2,3.24,1.58,0,0,0.98698,0.99569,14.3136,0.086607,0.90641
1,419.5,428.9,10,8,5,5,2.12,1.18,0,0,0.9761,0.99981,0,0,0.74635
1,?,?,?,?,?,?,?,?,?,?,0.99426,0.99992,5.8068,0,0.68645
0,475.4,421.5,6,6,1,3,5.84,4,1,0,0.9712,0.9999,0,0.081641,0.71895
0,379.5,945.5,5,11,3,4,3.18,9.62,0,3,0.98869,0.99572,0,0.10085,0.32824
0,473.9,428.9,8,8,2,5,4.51,1.18,0,0,0.99875,0.98025,3.3043,0.4854,0.90358
0,462.6,?,9,?,1,?,2.47,?,0,?,0.99099,0.98785,0,0,0.61544
1,449,428.9,7,8,4,5,4.08,1.18,0,0,0.99537,0.99971,13.8637,0,0.89754
1,513.6,434.5,10,7,1,1,2.63,1.24,1,0,0.98777,0.99226,0,0.11081,0.461
0,379.5,513.6,5,10,3,1,3.18,2.63,0,1,0.98829,0.99213,0,0.37576,0.75614
0,449,407.5,7,6,4,3,4.08,3.24,0,0,0.99258,0.99173,13.8637,0,0.89754
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99778,0.99472,0,0,0.21013
1,588.6,?,13,?,3,?,0.03,?,2,?,0.96706,0.99919,0,0,0.23684
0,407.5,410.4,6,8,3,2,3.24,1.58,0,0,0.98248,0.99179,14.3136,0.086607,0.90641
1,412.5,?,8,?,2,?,0.59,?,0,?,0.99969,0.99736,0,0,0.47538
0,410.4,407.5,8,6,2,3,1.58,3.24,0,0,0.98985,0.9962,14.3136,0.086607,0.90641
0,419.5,470.5,10,11,5,3,2.12,4.12,0,1,0.97946,0.99985,0,0,0.5466
0,428.9,473.9,8,8,5,2,1.18,4.51,0,0,0.99527,0.99999,3.3043,0.4854,0.90358
1,651.8,513.6,9,10,2,1,3.05,2.63,1,1,0.99383,0.99916,0,0.17534,0.54538
0,507,457.7,9,7,2,3,4.29,3.88,1,0,0.99184,0.99997,0,0,0.40157
0,457.7,?,7,?,3,?,3.88,?,0,?,0.99586,0.9957,3.195,0,0.041997
1,?,615.4,?,9,?,2,?,4.98,?,1,0.99772,0.99465,78.1492,0.045221,0.13708
0,457.7,945.5,7,11,3,4,3.88,9.62,0,3,0.99592,0.99593,0,0,0.45468
0,473.9,463.6,8,8,2,3,4.51,4.43,0,0,0.98378,0.98328,23.447,0,0.39113
0,?,457.5,?,7,?,1,?,1.67,?,0,0.99195,0.98683,0,0,0.17037
0,?,421.5,?,8,?,2,?,0.73,?,0,0.998,0.99274,12.2656,0,0.13266
1,?,974.6,?,11,?,2,?,12.39,?,3,0.98115,0.99419,22.3928,0,0.80982
0,463.6,473.9,8,8,3,2,4.43,4.51,0,0,0.99904,0.99143,23.447,0,0.39113
0,473.9,463.6,8,8,2,3,4.51,4.43,0,0,0.99143,0.99904,23.447,0,0.39113
0,?,428.9,?,8,?,5,?,1.18,?,0,0.99563,0.99481,0,0,0.28793
1,412.5,428.9,8,8,2,5,0.59,1.18,0,0,0.99995,0.99971,0,0,0.27323
0,513.6,615.4,10,9,1,2,2.63,4.98,1,1,0.9992,0.99883,10.7685,0.063632,0.84614
0,446.9,407.5,7,6,1,3,5.6,3.24,1,0,0.9923,0.99657,0,0.56912,0.53146
0,457.7,485.9,7,8,3,2,3.88,4.49,0,0,0.99608,0.99346,10.1008,0,0.076837
0,462.6,945.5,6,11,0,4,4.8,9.62,0,3,0.99573,0.9974,0,0,0.48627
1,413.5,?,4,?,0,?,5.44,?,1,?,0.99947,0.99058,0,0,0.0089018
0,379.5,945.5,5,11,3,4,3.18,9.62,0,3,0.99992,0.99793,0,0.10085,0.32824
1,?,457.7,?,7,?,3,?,3.88,?,0,0.99666,0.99791,38.6267,0,0.10452
0,?,434.5,?,7,?,1,?,1.24,?,0,0.98324,0.98848,0,0,0.16999
0,457.5,457.5,7,7,1,1,1.67,1.67,0,0,0.99998,0.99998,150.533,0,0.55149
1,462.6,651.8,9,9,1,2,2.47,3.05,0,1,0.99995,0.995,0,0,0.68339
0,473.9,463.6,8,8,2,3,4.51,4.43,0,0,0.99999,0.99998,23.447,0,0.39113
0,485.9,463.6,8,8,2,3,4.49,4.43,0,0,0.99594,0.98708,14.7181,0,0.58287
0,428.9,?,8,?,5,?,1.18,?,0,?,0.99168,0.98685,0,0,0.43371
0,421.5,?,8,?,2,?,0.73,?,0,?,0.98229,0.97943,12.2656,0,0.13266
0,462.6,473.9,9,8,1,2,2.47,4.51,0,0,0.96147,0.99986,1.0133,0,0.68915
0,?,462.6,?,9,?,1,?,2.47,?,0,0.99998,0.99978,0,0,0.1812
0,379.5,945.5,5,11,3,4,3.18,9.62,0,3,0.99171,0.99906,0,0.10085,0.32824
0,462.6,457.7,6,7,0,3,4.8,3.88,0,0,0.99573,0.99586,0,0,0.65506
0,543.5,?,12,?,7,?,0.32,?,3,?,0.96745,0.99239,0,0,0.52156
0,?,513.6,?,10,?,1,?,2.63,?,1,0.97732,0.98079,0,0,0.80273
0,651.8,513.6,9,10,2,1,3.05,2.63,1,1,0.99585,0.9992,0,0.17534,0.54538
1,379.5,513.6,5,10,3,1,3.18,2.63,0,1,0.98918,0.98728,0,0.37576,0.75614
0,513.6,?,10,?,1,?,2.63,?,1,?,0.9996,0.99954,62.0677,0,0.93656
0,974.6,421.5,11,8,2,2,12.39,0.73,3,0,0.99984,0.97422,6.8492,0,0.72908
0,362.4,?,6,?,5,?,3.11,?,0,?,0.99866,0.99932,0,0,0.15313
0,419.5,532.1,10,8,5,2,2.12,3.89,0,1,0.99993,0.99971,0,0,0.47107
0,?,463.6,?,8,?,3,?,4.43,?,0,0.99998,0.99998,0,0,0.075033
1,945.5,457.7,11,7,4,3,9.62,3.88,3,0,0.9939,0.99571,0,0,0.45468
0,?,?,?,?,?,?,?,?,?,?,0.99987,0.95914,0,0,0.10774
0,457.5,?,7,?,1,?,1.67,?,0,?,0.99208,0.99551,22.8744,0,0.82263
0,412.5,945.5,8,11,2,4,0.59,9.62,0,3,0.99225,0.99906,0,0,0.32824
0,?,463.6,?,8,?,3,?,4.43,?,0,0.99162,0.99534,0,0.043846,0.077315
0,457.7,498.5,7,8,3,4,3.88,2.08,0,0,0.99515,0.99821,38.6267,0,0.43841
0,974.6,457.7,11,7,2,3,12.39,3.88,3,0,0.99994,0.98526,0,0,0.59879
0,462.6,473.9,9,8,1,2,2.47,4.51,0,0,0.99907,0.99146,1.0133,0,0.68915
0,?,513.6,?,10,?,1,?,2.63,?,1,0.99546,0.99595,15.4486,0.086607,0.76649
0,462.6,412.5,9,8,1,2,2.47,0.59,0,0,0.99344,0.99576,0,0,0.26457
1,?,615.4,?,9,?,2,?,4.98,?,1,0.99909,0.96825,78.1492,0.045221,0.13708
0,651.8,?,9,?,2,?,3.05,?,1,?,0.99969,0.9999,13.7293,0,0.65568
1,404.4,?,7,?,3,?,4.29,?,0,?,0.98166,0.87819,0,0,0.082087
0,421.5,?,8,?,2,?,0.73,?,0,?,0.99997,0.99997,12.2656,0,0.13266
1,?,462.6,?,9,?,1,?,2.47,?,0,0.99435,0.99915,0,0,0.61544
0,462.6,412.5,9,8,1,2,2.47,0.59,0,0,0.99472,0.99625,0,0,0.26457
0,407.5,485.9,6,8,3,2,3.24,4.49,0,0,0.98248,0.99448,0,0.5269,0.53146
0,462.6,462.6,6,9,0,1,4.8,2.47,0,0,0.9957,0.99344,0,0,0.11841
0,348.8,465.6,8,9,3,1,2.01,2.59,0,0,0.99709,0.99991,0.77888,0,0.38648
0,945.5,407.5,11,6,4,3,9.62,3.24,3,0,0.99628,0.99776,0,0.17992,0.45453
1,945.5,379.5,11,5,4,3,9.62,3.18,3,0,0.99879,0.99589,0,0.10085,0.32824
1,?,?,?,?,?,?,?,?,?,?,0.99993,0.99911,0,0,0.29036
0,?,428.9,?,8,?,5,?,1.18,?,0,0.98741,0.9894,0.57133,0.36812,0.82249
0,428.9,407.5,8,6,5,3,1.18,3.24,0,0,0.98874,0.99555,95.7351,0,0.88339
0,?,463.6,?,8,?,3,?,4.43,?,0,0.99716,0.99804,0,0,0.13156
0,428.9,407.5,8,6,5,3,1.18,3.24,0,0,0.98837,0.99552,95.7351,0,0.88339
0,428.9,?,8,?,5,?,1.18,?,0,?,0.99954,0.98857,0,0,0.43371
1,392.4,?,7,?,2,?,1.97,?,0,?,0.99984,0.98382,0,0,0.18336
0,?,457.7,?,7,?,3,?,3.88,?,0,0.999,0.96258,38.6267,0,0.10452
0,513.6,615.4,10,9,1,2,2.63,4.98,1,1,0.99823,0.99414,10.7685,0.063632,0.84614
0,457.7,507,7,9,3,2,3.88,4.29,0,1,0.98871,0.99858,0,0,0.40157
1,379.5,945.5,5,11,3,4,3.18,9.62,0,3,0.99968,0.98206,0,0.10085,0.32824
0,462.6,513.6,9,10,1,1,2.47,2.63,0,1,0.99735,0.99783,9.7968,0.1867,0.12458
0,473.9,457.7,8,7,2,3,4.51,3.88,0,0,0.99956,0.96573,25.5252,0,0.74462
0,263.2,434.5,7,7,4,1,-0.71,1.24,0,0,0.99356,0.99997,0,0,0.49317
0,457.5,?,7,?,1,?,1.67,?,0,?,0.9914,0.99406,0,0,0.41499
0,421.5,?,8,?,2,?,0.73,?,0,?,0.98145,0.97117,12.2656,0,0.13266
0,462.6,473.9,9,8,1,2,2.47,4.51,0,0,0.99124,0.99391,1.0133,0,0.68915
0,651.8,513.6,9,10,2,1,3.05,2.63,1,1,0.99578,0.98889,0,0.17534,0.54538
1,945.5,?,11,?,4,?,9.62,?,3,?,0.99774,0.99069,0,0,0.89103
0,?,419.5,?,10,?,5,?,2.12,?,0,0.9997,0.99996,0,0,0.73393
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99709,0.99654,0,0,0.21013
1,?,421.5,?,8,?,2,?,0.73,?,0,0.99995,0.97422,2.2709,0,0.56592
1,651.8,?,9,?,2,?,3.05,?,1,?,0.99993,0.99996,0,0,0.39184
0,428.9,463.6,8,8,5,3,1.18,4.43,0,0,0.99282,0.99998,0,0,0.53166
0,419.5,263.2,10,7,5,4,2.12,-0.71,0,0,0.98558,0.99991,0,0,0.39721
0,463.6,428.9,8,8,3,5,4.43,1.18,0,0,0.99534,0.99954,0,0,0.53166
0,651.8,407.5,9,6,2,3,3.05,3.24,1,0,0.99346,0.99925,0,0.17992,0.035354
0,?,513.6,?,10,?,1,?,2.63,?,1,0.98766,0.99213,15.4486,0.086607,0.76649
0,419.5,263.2,10,7,5,4,2.12,-0.71,0,0,0.97946,0.99988,0,0,0.39721
0,498.5,457.7,8,7,4,3,2.08,3.88,0,0,0.98684,0.9567,38.6267,0,0.43841
0,419.5,428.9,10,8,5,5,2.12,1.18,0,0,0.98449,0.99976,0,0,0.74635
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99996,0.99993,0,0,0.32236
0,473.9,457.7,8,7,2,3,4.51,3.88,0,0,0.99594,0.99571,25.5252,0,0.74462
0,?,412.5,?,8,?,2,?,0.59,?,0,0.98047,0.99939,0,0,0.83358
0,?,428.9,?,8,?,5,?,1.18,?,0,0.98685,0.99168,0,0,0.43371
0,?,407.5,?,6,?,3,?,3.24,?,0,0.99602,0.98471,1.1308,0,0.59151
0,369.2,419.5,6,10,4,5,-2.34,2.12,0,0,0.99981,0.99995,0,0,1
0,462.6,513.6,9,10,1,1,2.47,2.63,0,1,0.99987,0.99996,9.7968,0.1867,0.12458
0,?,462.6,?,9,?,1,?,2.47,?,0,0.98933,0.99901,0,0,0.090766
0,457.7,?,7,?,3,?,3.88,?,0,?,0.99993,0.99998,0,0,0.81844
0,407.5,428.9,6,8,3,5,3.24,1.18,0,0,0.99321,0.99969,95.7351,0,0.88339
0,945.5,?,11,?,4,?,9.62,?,3,?,0.99263,0.99284,0,0,0.89103
0,485.9,463.6,8,8,2,3,4.49,4.43,0,0,0.9938,0.99952,14.7181,0,0.58287
1,?,513.6,?,10,?,1,?,2.63,?,1,0.9986,0.99986,0,0,0.571
1,651.8,462.6,9,9,2,1,3.05,2.47,1,0,0.99189,0.99071,0,0,0.68339
0,457.5,?,7,?,1,?,1.67,?,0,?,0.9995,0.99364,0,0,0.41499
0,428.9,412.5,8,8,5,2,1.18,0.59,0,0,0.96288,0.9995,0,0,0.27323
0,407.5,?,6,?,3,?,3.24,?,0,?,0.99811,0.99348,1.1308,0,0.59151
1,?,421.5,?,8,?,2,?,0.73,?,0,0.997,0.98018,12.2656,0,0.13266
0,?,428.9,?,8,?,5,?,1.18,?,0,0.99381,0.99969,0,0,0.43371
0,473.9,457.7,8,7,2,3,4.51,3.88,0,0,0.99986,0.9608,25.5252,0,0.74462
0,588.6,?,13,?,3,?,0.03,?,2,?,0.96068,0.99214,0,0,0.23684
0,421.5,?,8,?,2,?,0.73,?,0,?,0.99651,0.99712,12.2656,0,0.13266
0,513.6,?,10,?,1,?,2.63,?,1,?,0.99339,0.98691,15.4486,0.086607,0.76649
0,778.9,?,12,?,2,?,5.94,?,3,?,0.9871,0.9879,0,0,0.84467
0,?,457.5,?,7,?,1,?,1.67,?,0,0.99035,0.98721,0,0,0.12807
0,412.5,428.9,8,8,2,5,0.59,1.18,0,0,0.9997,0.98613,0,0,0.27323
0,457.7,498.5,7,8,3,4,3.88,2.08,0,0,0.96745,0.99978,38.6267,0,0.43841
0,?,457.5,?,7,?,1,?,1.67,?,0,0.98891,0.98866,0,0,0.12807
0,428.9,407.5,8,6,5,3,1.18,3.24,0,0,0.99958,0.98698,95.7351,0,0.88339
0,428.9,463.6,8,8,5,3,1.18,4.43,0,0,0.99405,0.99709,0,0,0.53166
0,462.6,?,9,?,1,?,2.47,?,0,?,0.99583,0.99379,0,0,0.10098
0,462.6,513.6,9,10,1,1,2.47,2.63,0,1,0.99751,0.99339,9.7968,0.1867,0.12458
1,?,513.6,?,10,?,1,?,2.63,?,1,0.99403,0.99391,0,0,0.99909
0,457.5,?,7,?,1,?,1.67,?,0,?,0.99785,0.99454,0,0,0.12807
0,?,457.7,?,7,?,3,?,3.88,?,0,0.99656,0.99565,38.6267,0,0.10452
0,?,434.5,?,7,?,1,?,1.24,?,0,0.98741,0.99008,1.4434,0.18473,0.58028
0,462.6,463.6,9,8,1,3,2.47,4.43,0,0,0.96146,0.98882,0,0.043846,0.39331
0,419.5,974.6,10,11,5,2,2.12,12.39,0,3,0.99987,0.99993,0,0,0.41004
0,463.6,?,8,?,3,?,4.43,?,0,?,0.98675,0.99256,0,0,0.21013
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99958,0.99414,0,0,0.13156
0,?,513.6,?,10,?,1,?,2.63,?,1,0.9875,0.9987,0,0,0.571
0,?,463.6,?,8,?,3,?,4.43,?,0,0.99601,1,0,0.043283,0.041115
0,485.9,457.7,8,7,2,3,4.49,3.88,0,0,0.99281,0.993,10.1008,0,0.076837
0,945.5,462.6,11,6,4,0,9.62,4.8,3,0,0.99572,0.99425,0,0,0.48627
1,473.9,428.9,8,8,2,5,4.51,1.18,0,0,0.98378,0.9862,3.3043,0.4854,0.90358
0,462.6,?,9,?,1,?,2.47,?,0,?,0.97644,0.97567,0,0,0.81899
0,462.6,?,9,?,1,?,2.47,?,0,?,0.99939,0.99348,0,0,0.15483
1,475.4,421.5,6,6,1,3,5.84,4,1,0,0.98432,0.99997,0,0.081641,0.71895
0,457.7,974.6,7,11,3,2,3.88,12.39,0,3,0.99997,0.86894,0,0,0.59879
0,428.9,412.5,8,8,5,2,1.18,0.59,0,0,0.98874,0.99951,0,0,0.27323
0,?,419.5,?,10,?,5,?,2.12,?,0,0.99989,0.99995,0,0,0.73393
0,498.5,457.7,8,7,4,3,2.08,3.88,0,0,0.99821,0.99515,38.6267,0,0.43841
0,?,348.8,?,8,?,3,?,2.01,?,0,0.95914,0.99987,0,0,0.91562
1,?,457.7,?,7,?,3,?,3.88,?,0,0.99932,0.97716,38.6267,0,0.10452
1,?,?,?,?,?,?,?,?,?,?,0.99996,0.99946,0,0,0.29036
0,441.5,428.9,7,8,3,5,2.13,1.18,0,0,0.99391,0.99349,12.7235,0.086607,0.29198
0,463.6,?,8,?,3,?,4.43,?,0,?,0.99827,0.99662,0,0,0.019199
0,?,463.6,?,8,?,3,?,4.43,?,0,0.99189,0.9992,0,0,0.075033
0,428.9,412.5,8,8,5,2,1.18,0.59,0,0,0.99405,0.99673,0,0,0.27323
0,513.6,457.7,10,7,1,3,2.63,3.88,1,0,0.99996,0.99987,11.6559,0,0.20068
0,473.9,462.6,8,9,2,1,4.51,2.47,0,0,0.98928,0.97644,1.0133,0,0.68915
0,263.2,434.5,7,7,4,1,-0.71,1.24,0,0,0.99164,0.97807,0,0,0.49317
1,419.5,532.1,10,8,5,2,2.12,3.89,0,1,0.99996,0.98068,0,0,0.47107
0,470.5,419.5,11,10,3,5,4.12,2.12,1,0,0.99982,0.99996,0,0,0.5466
1,543.5,413.5,12,4,7,0,0.32,5.44,3,1,0.97573,0.96947,3.8448,0,0.51715
0,?,463.6,?,8,?,3,?,4.43,?,0,0.99726,0.99895,0,0.043846,0.077315
0,945.5,263.2,11,7,4,4,9.62,-0.71,3,0,0.99988,0.98906,0,0,0.63741
0,?,407.5,?,6,?,3,?,3.24,?,0,0.98768,0.97822,0,0,1
1,457.7,?,7,?,3,?,3.88,?,0,?,0.99571,0.99612,0.76114,0,0.17493
0,462.6,463.6,9,8,1,3,2.47,4.43,0,0,0.99892,0.99709,0,0.043846,0.39331
0,407.5,?,6,?,3,?,3.24,?,0,?,0.99321,0.98633,1.1308,0,0.59151
0,532.1,513.6,8,10,2,1,3.89,2.63,1,1,0.99991,0.99876,0,0.14496,0.99723
